,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Cleaned_Address,Address_Mean_Price,Address_Mean_Price(USD)
1814,66,2,1,1,1,Ostad Moein,1580000000.0,52666.67,ostad moein,1926878048.7804878,64229.26865853659
1815,57,1,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1816,62,1,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1817,65,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1818,70,1,0,1,0,Saadat Abad,3300000000.0,110000.0,saadat abad,9488759689.922482,316291.9895348837
1819,65,1,1,1,1,West Ferdows Boulevard,2800000000.0,93333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1820,100,2,1,1,1,Ostad Moein,2800000000.0,93333.33,ostad moein,1926878048.7804878,64229.26865853659
1821,210,3,1,1,1,Saadat Abad,16400000000.0,546666.67,saadat abad,9488759689.922482,316291.9895348837
1822,110,2,1,1,1,Saadat Abad,8900000000.0,296666.67,saadat abad,9488759689.922482,316291.9895348837
1823,68,2,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1824,101,2,1,1,1,Saadat Abad,5555000000.0,185166.67,saadat abad,9488759689.922482,316291.9895348837
1825,85,2,1,1,1,Ekhtiarieh,5000000000.0,166666.67,ekhtiarieh,8390975609.756098,279699.18780487805
1826,165,3,1,1,1,Saadat Abad,10500000000.0,350000.0,saadat abad,9488759689.922482,316291.9895348837
1827,300,4,1,1,1,Saadat Abad,30000000000.0,1000000.0,saadat abad,9488759689.922482,316291.9895348837
1828,245,3,1,1,1,Shahrake Gharb,19000000000.0,633333.33,shahrake gharb,11969881355.932203,398996.04508474574
1829,105,2,1,1,0,Andisheh,1000000000.0,33333.33,andisheh,1877592771.0843372,62586.42602409639
1830,135,2,1,1,1,Saadat Abad,8800000000.0,293333.33,saadat abad,9488759689.922482,316291.9895348837
1831,130,3,1,1,1,Saadat Abad,9300000000.0,310000.0,saadat abad,9488759689.922482,316291.9895348837
1832,83,2,1,0,1,Saadat Abad,4600000000.0,153333.33,saadat abad,9488759689.922482,316291.9895348837
1833,60,1,1,1,1,Saadat Abad,4650000000.0,155000.0,saadat abad,9488759689.922482,316291.9895348837
1834,52,1,1,1,1,Southern Program Organization,2750000000.0,91666.67,southern program organization,2809565217.3913045,93652.17434782608
1835,60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1836,60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1837,70,2,1,1,1,East Ferdows Boulevard,3000000000.0,100000.0,east ferdows boulevard,3854716216.216216,128490.54027027027
1838,140,3,1,1,1,Shahrake Gharb,11200000000.0,373333.33,shahrake gharb,11969881355.932203,398996.04508474574
1839,120,2,1,1,1,Saadat Abad,6800000000.0,226666.67,saadat abad,9488759689.922482,316291.9895348837
1840,62,1,1,1,1,Shahrake Qods,510000000.0,17000.0,shahrake qods,900921739.1304348,30030.72463768116
1841,70,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1842,150,3,1,1,1,Saadat Abad,9500000000.0,316666.67,saadat abad,9488759689.922482,316291.9895348837
1843,69,2,1,1,0,Shahran,1850000000.0,61666.67,shahran,2985753846.1538463,99525.1286923077
1844,97,2,1,1,1,Pardis,770000000.0,25666.67,pardis,777821917.8082192,25927.39732876712
1845,70,1,1,1,1,East Ferdows Boulevard,2600000000.0,86666.67,east ferdows boulevard,3854716216.216216,128490.54027027027
1846,100,2,1,1,1,Jeyhoon,2300000000.0,76666.67,jeyhoon,1748100000.0,58270.00021978022
1847,75,2,1,1,0,West Ferdows Boulevard,2500000000.0,83333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1848,103,2,1,1,1,Azarbaijan,3150000000.0,105000.0,azarbaijan,2350416666.6666665,78347.2225
1849,85,2,1,1,1,Shahran,2650000000.0,88333.33,shahran,2985753846.1538463,99525.1286923077
1850,150,3,1,1,1,Punak,10500000000.0,350000.0,punak,3728304347.826087,124276.81161490682
1851,66,2,1,1,1,Qalandari,4250000000.0,141666.67,qalandari,7586000000.0,252866.667
1852,106,2,1,1,1,Pardis,800000000.0,26666.67,pardis,777821917.8082192,25927.39732876712
1853,101,2,1,0,1,Pirouzi,3300000000.0,110000.0,pirouzi,2175000000.0,72499.99968253968
1854,290,4,1,1,1,Aqdasieh,27000000000.0,900000.0,aqdasieh,17580000000.0,585999.9996
1855,106,2,1,1,1,Saadat Abad,6000000000.0,200000.0,saadat abad,9488759689.922482,316291.9895348837
1856,107,3,1,1,0,Eram,2970000000.0,99000.0,eram,2970000000.0,99000.0
1857,122,2,1,1,1,Jeyhoon,3900000000.0,130000.0,jeyhoon,1748100000.0,58270.00021978022
1858,195,3,1,1,1,Shahrake Gharb,19500000000.0,650000.0,shahrake gharb,11969881355.932203,398996.04508474574
1859,98,2,1,1,1,Shahr-e-Ziba,3200000000.0,106666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
1860,105,2,1,1,1,Pardis,700000000.0,23333.33,pardis,777821917.8082192,25927.39732876712
1861,98,2,1,1,1,Pardis,770000000.0,25666.67,pardis,777821917.8082192,25927.39732876712
1862,200,3,1,1,1,Gheitarieh,16000000000.0,533333.33,gheitarieh,10745539568.345324,358184.6525179856
1863,400,4,1,1,1,Elahieh,63000000000.0,2100000.0,elahieh,26786352941.17647,892878.4305882353
1864,110,2,1,1,1,Ekhtiarieh,8300000000.0,276666.67,ekhtiarieh,8390975609.756098,279699.18780487805
1865,95,2,1,1,1,Ostad Moein,2950000000.0,98333.33,ostad moein,1926878048.7804878,64229.26865853659
1866,60,1,1,1,1,Southern Program Organization,2400000000.0,80000.0,southern program organization,2809565217.3913045,93652.17434782608
1867,76,2,0,0,0,Parand,345000000.0,11500.0,parand,523590551.18110234,17453.01874015748
1868,222,3,1,1,1,Gheitarieh,19800000000.0,660000.0,gheitarieh,10745539568.345324,358184.6525179856
1869,120,2,1,1,1,Punak,6000000000.0,200000.0,punak,3728304347.826087,124276.81161490682
1870,90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0,ekhtiarieh,8390975609.756098,279699.18780487805
1871,270,3,1,1,1,Kamranieh,26500000000.0,883333.33,kamranieh,18301428571.42857,610047.6185714286
1872,110,2,1,1,0,Southern Program Organization,3580000000.0,119333.33,southern program organization,2809565217.3913045,93652.17434782608
1873,84,2,1,1,1,Shahrake Qods,982000000.0,32733.33,shahrake qods,900921739.1304348,30030.72463768116
1874,76,2,1,1,1,Shahrake Qods,870000000.0,29000.0,shahrake qods,900921739.1304348,30030.72463768116
1875,75,2,0,1,1,Parand,400000000.0,13333.33,parand,523590551.18110234,17453.01874015748
1876,170,4,1,1,1,Andisheh,3060000000.0,102000.0,andisheh,1877592771.0843372,62586.42602409639
1877,92,2,0,1,0,Andisheh,930000000.0,31000.0,andisheh,1877592771.0843372,62586.42602409639
1878,122,3,1,1,0,Parand,850000000.0,28333.33,parand,523590551.18110234,17453.01874015748
1879,170,3,1,1,1,Ekhtiarieh,7800000000.0,260000.0,ekhtiarieh,8390975609.756098,279699.18780487805
1880,147,3,1,1,1,Pasdaran,8350000000.0,278333.33,pasdaran,9288954545.454546,309631.8181818182
1881,47,1,0,1,0,Jeyhoon,850000000.0,28333.33,jeyhoon,1748100000.0,58270.00021978022
1882,100,2,1,1,1,Pasdaran,6000000000.0,200000.0,pasdaran,9288954545.454546,309631.8181818182
1883,180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,saadat abad,9488759689.922482,316291.9895348837
1884,90,2,1,1,1,Northern Janatabad,3150000000.0,105000.0,northern janatabad,3288333333.3333335,109611.11090909092
1885,180,3,1,1,1,Saadat Abad,13500000000.0,450000.0,saadat abad,9488759689.922482,316291.9895348837
1886,80,2,1,1,1,Shahr-e-Ziba,2550000000.0,85000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1887,59,1,1,0,1,Pirouzi,1600000000.0,53333.33,pirouzi,2175000000.0,72499.99968253968
1888,87,2,1,1,1,Pardis,850000000.0,28333.33,pardis,777821917.8082192,25927.39732876712
1889,50,1,0,1,1,Ostad Moein,1000000000.0,33333.33,ostad moein,1926878048.7804878,64229.26865853659
1890,123,3,1,1,1,Gheitarieh,7400000000.0,246666.67,gheitarieh,10745539568.345324,358184.6525179856
1891,56,1,1,1,1,Feiz Garden,2200000000.0,73333.33,feiz garden,3056315789.4736843,101877.19315789473
1892,105,2,1,1,1,Pardis,945000000.0,31500.0,pardis,777821917.8082192,25927.39732876712
1893,57,1,1,1,1,Azarbaijan,1750000000.0,58333.33,azarbaijan,2350416666.6666665,78347.2225
1894,78,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,southern janatabad,3178451612.903226,105948.38731182796
1895,92,2,1,1,1,Southern Janatabad,3880000000.0,129333.33,southern janatabad,3178451612.903226,105948.38731182796
1896,100,2,1,1,1,Pardis,1050000000.0,35000.0,pardis,777821917.8082192,25927.39732876712
1897,152,3,1,1,1,Saadat Abad,9800000000.0,326666.67,saadat abad,9488759689.922482,316291.9895348837
1898,155,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0,shahrake gharb,11969881355.932203,398996.04508474574
1899,115,3,1,1,1,Shahr-e-Ziba,3870000000.0,129000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1900,145,3,1,1,1,Shahrake Gharb,11000000000.0,366666.67,shahrake gharb,11969881355.932203,398996.04508474574
1901,115,2,1,1,1,Yousef Abad,5400000000.0,180000.0,yousef abad,7031973684.210526,234399.12315789473
1902,60,1,1,1,0,Central Janatabad,2190000000.0,73000.0,central janatabad,3488611111.111111,116287.03677777779
1903,160,3,1,1,1,Gheitarieh,10200000000.0,340000.0,gheitarieh,10745539568.345324,358184.6525179856
1904,101,2,1,1,1,North Program Organization,5150000000.0,171666.67,north program organization,5394807692.307693,179826.92307692306
1905,98,2,1,1,1,Southern Janatabad,3600000000.0,120000.0,southern janatabad,3178451612.903226,105948.38731182796
1906,92,2,1,1,1,Punak,3870000000.0,129000.0,punak,3728304347.826087,124276.81161490682
1907,90,2,1,1,1,Northern Janatabad,3880000000.0,129333.33,northern janatabad,3288333333.3333335,109611.11090909092
1908,150,3,1,1,1,West Ferdows Boulevard,7200000000.0,240000.0,west ferdows boulevard,3105744827.6068964,103524.82772413793
1909,106,2,1,1,1,Persian Gulf Martyrs Lake,2960000000.0,98666.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1910,135,3,1,1,1,Dehkade Olampic,4200000000.0,140000.0,dehkade olampic,4325000000.0,144166.66777777777
1911,105,2,1,1,1,Pardis,890000000.0,29666.67,pardis,777821917.8082192,25927.39732876712
1912,209,3,1,1,1,West Ferdows Boulevard,13000000000.0,433333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1913,115,2,1,1,0,Tarasht,3600000000.0,120000.0,tarasht,3539166666.6666665,117972.22166666666
1914,110,2,1,1,0,Water Organization,3950000000.0,131666.67,water organization,3100000000.0,103333.335
1915,90,2,0,1,1,Northern Janatabad,3150000000.0,105000.0,northern janatabad,3288333333.3333335,109611.11090909092
1916,190,3,1,1,1,Aqdasieh,24000000000.0,800000.0,aqdasieh,17580000000.0,585999.9996
1917,54,1,0,1,1,Punak,2000000000.0,66666.67,punak,3728304347.826087,124276.81161490682
1918,133,3,1,1,1,Gheitarieh,13300000000.0,443333.33,gheitarieh,10745539568.345324,358184.6525179856
1919,200,3,1,1,1,Ajudaniye,27000000000.0,900000.0,ajudaniye,16660000000.0,555333.334
1920,220,3,1,1,1,Kamranieh,33600000000.0,1120000.0,kamranieh,18301428571.42857,610047.6185714286
1921,130,3,1,1,1,Gheitarieh,8700000000.0,290000.0,gheitarieh,10745539568.345324,358184.6525179856
1922,123,3,1,1,0,Azadshahr,3450000000.0,115000.0,azadshahr,3860000000.0,128666.66600000001
1923,105,2,1,1,1,Dehkade Olampic,4100000000.0,136666.67,dehkade olampic,4325000000.0,144166.66777777777
1924,103,3,1,1,1,Shahran,4128000000.0,137600.0,shahran,2985753846.1538463,99525.1286923077
1925,105,2,1,1,1,Pardis,710000000.0,23666.67,pardis,777821917.8082192,25927.39732876712
1926,161,3,1,1,1,Persian Gulf Martyrs Lake,6400000000.0,213333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1927,115,3,0,1,1,Shahrake Qods,1600000000.0,53333.33,shahrake qods,900921739.1304348,30030.72463768116
1928,85,2,0,0,0,Azadshahr,3100000000.0,103333.33,azadshahr,3860000000.0,128666.66600000001
1929,50,2,1,1,0,Shahran,1820000000.0,60666.67,shahran,2985753846.1538463,99525.1286923077
1930,160,3,1,1,1,Persian Gulf Martyrs Lake,6700000000.0,223333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1931,232,3,1,1,1,Farmanieh,23000000000.0,766666.67,farmanieh,20917280701.754387,697242.6898245614
1932,98,2,1,1,1,Shahr-e-Ziba,3220000000.0,107333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
1933,117,2,1,1,1,Shahran,3880000000.0,129333.33,shahran,2985753846.1538463,99525.1286923077
1934,77,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33,west ferdows boulevard,3105744827.6068964,103524.82772413793
1935,100,2,1,1,0,Yousef Abad,3950000000.0,131666.67,yousef abad,7031973684.210526,234399.12315789473
1936,85,2,1,1,0,Northern Janatabad,2950000000.0,98333.33,northern janatabad,3288333333.3333335,109611.11090909092
1937,145,3,1,1,1,Farmanieh,11000000000.0,366666.67,farmanieh,20917280701.754387,697242.6898245614
1938,127,3,1,1,1,Hakimiyeh,4480000000.0,149333.33,hakimiyeh,3126000000.0,104199.99799999999
1939,79,2,1,1,1,Shahran,2950000000.0,98333.33,shahran,2985753846.1538463,99525.1286923077
1940,120,2,1,1,1,Gheitarieh,11000000000.0,366666.67,gheitarieh,10745539568.345324,358184.6525179856
1941,173,3,1,1,1,Niavaran,11000000000.0,366666.67,niavaran,19893205882.35294,663106.8627941177
1942,195,3,1,1,1,Farmanieh,17280000000.0,576000.0,farmanieh,20917280701.754387,697242.6898245614
1943,66,2,1,1,1,West Ferdows Boulevard,2270000000.0,75666.67,west ferdows boulevard,3105744827.6068964,103524.82772413793
1944,100,2,1,1,1,Gheitarieh,8000000000.0,266666.67,gheitarieh,10745539568.345324,358184.6525179856
1945,140,3,1,1,1,Gheitarieh,11150000000.0,371666.67,gheitarieh,10745539568.345324,358184.6525179856
1946,93,2,1,1,1,Atabak,1300000000.0,43333.33,atabak,1162166666.6666667,38738.886666666665
1947,80,2,1,1,1,Yousef Abad,4250000000.0,141666.67,yousef abad,7031973684.210526,234399.12315789473
1948,119,2,1,1,1,Shahran,5400000000.0,180000.0,shahran,2985753846.1538463,99525.1286923077
1949,100,2,1,1,1,Ekhtiarieh,6500000000.0,216666.67,ekhtiarieh,8390975609.756098,279699.18780487805
1950,115,2,1,1,1,Shahran,3840000000.0,128000.0,shahran,2985753846.1538463,99525.1286923077
1951,52,1,1,1,1,Ekhtiarieh,3700000000.0,123333.33,ekhtiarieh,8390975609.756098,279699.18780487805
1952,136,3,1,1,1,Persian Gulf Martyrs Lake,1360000000.0,45333.33,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1953,95,2,1,1,1,Shahran,5000000000.0,166666.67,shahran,2985753846.1538463,99525.1286923077
1954,83,3,1,1,1,Shahran,3100000000.0,103333.33,shahran,2985753846.1538463,99525.1286923077
1955,100,2,1,1,1,Shahrake Qods,1700000000.0,56666.67,shahrake qods,900921739.1304348,30030.72463768116
1956,70,2,1,1,0,Shahran,2550000000.0,85000.0,shahran,2985753846.1538463,99525.1286923077
1957,73,2,1,1,0,Shahran,2580000000.0,86000.0,shahran,2985753846.1538463,99525.1286923077
1958,70,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
1959,105,2,1,1,1,Pardis,500000000.0,16666.67,pardis,777821917.8082192,25927.39732876712
1960,69,2,1,1,1,Shahr-e-Ziba,2050000000.0,68333.33,shahr-e-ziba,3103889908.2568808,103462.99724770641
1961,87,2,1,1,1,Pardis,530000000.0,17666.67,pardis,777821917.8082192,25927.39732876712
1962,66,1,1,1,1,Pardis,720000000.0,24000.0,pardis,777821917.8082192,25927.39732876712
1963,98,2,1,1,1,Pardis,1000000000.0,33333.33,pardis,777821917.8082192,25927.39732876712
1964,64,2,1,1,1,Shahr-e-Ziba,1980000000.0,66000.0,shahr-e-ziba,3103889908.2568808,103462.99724770641
1965,65,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67,shahr-e-ziba,3103889908.2568808,103462.99724770641
1966,85,2,1,1,1,Central Janatabad,3350000000.0,111666.67,central janatabad,3488611111.111111,116287.03677777779
1967,85,2,1,1,1,Punak,4500000000.0,150000.0,punak,3728304347.826087,124276.81161490682
1968,93,2,1,1,1,Gheitarieh,5600000000.0,186666.67,gheitarieh,10745539568.345324,358184.6525179856
1969,155,3,1,1,1,Heravi,9000000000.0,300000.0,heravi,8061869565.217391,268728.98521739134
1970,450,2,0,0,0,Absard,4500000000.0,150000.0,absard,3925000000.0,130833.3325
1971,117,3,1,1,1,Shahrake Gharb,6800000000.0,226666.67,shahrake gharb,11969881355.932203,398996.04508474574
1972,85,2,1,1,1,Pakdasht,640000000.0,21333.33,pakdasht,822800000.0,27426.6656
1973,500,4,1,1,0,Damavand,20000000000.0,666666.67,damavand,2958611111.111111,98620.37055555555
1975,60,1,1,1,1,Persian Gulf Martyrs Lake,875000000.0,29166.67,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1976,60,1,1,1,1,Persian Gulf Martyrs Lake,870000000.0,29000.0,persian gulf martyrs lake,3082579545.4545455,102752.65125000001
1977,58,2,1,1,1,Sabalan,1200000000.0,40000.0,sabalan,1750000000.0,58333.335
1978,118,2,1,1,1,Shahrake Qods,960000000.0,32000.0,shahrake qods,900921739.1304348,30030.72463768116
1979,98,2,1,1,1,Gheitarieh,8700000000.0,290000.0,gheitarieh,10745539568.345324,358184.6525179856
1980,60,1,0,1,1,Narmak,2100000000.0,70000.0,narmak,3939920000.0,131330.6668
1981,85,2,1,1,1,Gheitarieh,7400000000.0,246666.67,gheitarieh,10745539568.345324,358184.6525179856
1982,110,2,1,1,1,Heravi,5000000000.0,166666.67,heravi,8061869565.217391,268728.98521739134
1983,190,3,1,1,1,Gheitarieh,12000000000.0,400000.0,gheitarieh,10745539568.345324,358184.6525179856
1984,235,3,1,1,1,Gheitarieh,24000000000.0,800000.0,gheitarieh,10745539568.345324,358184.6525179856
1985,150,3,1,1,1,Gheitarieh,14500000000.0,483333.33,gheitarieh,10745539568.345324,358184.6525179856
1986,197,3,1,1,1,Gheitarieh,13300000000.0,443333.33,gheitarieh,10745539568.345324,358184.6525179856
1987,153,2,1,1,1,Gheitarieh,13300000000.0,443333.33,gheitarieh,10745539568.345324,358184.6525179856
1988,99,2,1,1,1,Heravi,4900000000.0,163333.33,heravi,8061869565.217391,268728.98521739134
1989,195,3,1,1,1,Gheitarieh,19900000000.0,663333.33,gheitarieh,10745539568.345324,358184.6525179856
1990,125,2,1,1,1,Gheitarieh,11600000000.0,386666.67,gheitarieh,10745539568.345324,358184.6525179856
1991,85,2,1,1,1,Gheitarieh,7300000000.0,243333.33,gheitarieh,10745539568.345324,358184.6525179856
1992,103,2,1,1,1,Heravi,6640000000.0,221333.33,heravi,8061869565.217391,268728.98521739134
1993,235,3,1,1,1,Gheitarieh,25500000000.0,850000.0,gheitarieh,10745539568.345324,358184.6525179856
1994,107,2,1,1,1,Velenjak,13200000000.0,440000.0,velenjak,21381363636.363636,712712.1213636363
1995,195,3,1,1,1,Gheitarieh,19500000000.0,650000.0,gheitarieh,10745539568.345324,358184.6525179856
1996,170,3,0,0,0,Gheitarieh,14500000000.0,483333.33,gheitarieh,10745539568.345324,358184.6525179856
1997,153,3,1,1,1,Gheitarieh,13000000000.0,433333.33,gheitarieh,10745539568.345324,358184.6525179856
1998,90,2,1,1,1,Pirouzi,2650000000.0,88333.33,pirouzi,2175000000.0,72499.99968253968
1999,88,2,1,1,1,Gheitarieh,7600000000.0,253333.33,gheitarieh,10745539568.345324,358184.6525179856
2000,100,2,1,1,1,Gheitarieh,8500000000.0,283333.33,gheitarieh,10745539568.345324,358184.6525179856
2001,100,2,1,1,1,Saadat Abad,6500000000.0,216666.67,saadat abad,9488759689.922482,316291.9895348837
2002,203,3,1,1,1,Araj,13800000000.0,460000.0,araj,12133333333.333334,404444.44444444444
2003,200,3,1,1,1,Aqdasieh,13300000000.0,443333.33,aqdasieh,17580000000.0,585999.9996
2004,200,3,1,1,1,Araj,13700000000.0,456666.67,araj,12133333333.333334,404444.44444444444
2005,116,3,1,1,1,Gheitarieh,8000000000.0,266666.67,gheitarieh,10745539568.345324,358184.6525179856
2006,202,3,0,0,0,Araj,13300000000.0,443333.33,araj,12133333333.333334,404444.44444444444
2007,202,3,1,1,1,Aqdasieh,13200000000.0,440000.0,aqdasieh,17580000000.0,585999.9996
2008,61,1,1,1,1,Si Metri Ji,1318000000.0,43933.33,si metri ji,1685260869.5652175,56175.36217391305
2009,70,2,1,1,1,Jeyhoon,1550000000.0,51666.67,jeyhoon,1748100000.0,58270.00021978022
2010,62,2,1,1,1,Beryanak,1400000000.0,46666.67,beryanak,1144520000.0,38150.6668
2011,200,3,1,1,1,Araj,13300000000.0,443333.33,araj,12133333333.333334,404444.44444444444
2012,120,3,1,1,1,Ostad Moein,3950000000.0,131666.67,ostad moein,1926878048.7804878,64229.26865853659
2013,87,2,1,1,1,Amirabad,4780000000.0,159333.33,amirabad,4117857142.857143,137261.90357142856
2014,200,3,1,1,1,Aqdasieh,13400000000.0,446666.67,aqdasieh,17580000000.0,585999.9996
2015,80,2,1,1,1,Parand,500000000.0,16666.67,parand,523590551.18110234,17453.01874015748
2016,202,3,0,0,0,Araj,13500000000.0,450000.0,araj,12133333333.333334,404444.44444444444
2017,57,1,0,1,1,Ostad Moein,1320000000.0,44000.0,ostad moein,1926878048.7804878,64229.26865853659
2018,202,3,1,1,1,Araj,13700000000.0,456666.67,araj,12133333333.333334,404444.44444444444
